ID,force,song1,song2,song3,song4,song5,song6,song7,song8,song9,song10,song11,song12,song13,song14,song15,song16,song17,song18,song19,song20,song21,song22,song23,song24,song25,song26,song27,song28,song29,song30,song31,song32,song33,song34,song35,song36,song37,song38,song39,song40,song41,song42,song43,song44,song45,song46,song47,song48,song49,song50,song51,song52,song53,song54,song55,song56,song57,song58,song59,song60,song61,song62,song63,song64,song65,song66,song67,song68,song69,song70,song71,song72,song73,song74,song75,song76,song77,song78,song79,song80,song81,song82,song83,song84,song85,song86,song87,song88,song89,song90,song91,song92,song93,song94,song95,song96,song97,song98,song99,song100
SV-1605-9792,20.678,9935192,9908229,9935674,9875377,9828680,9895872,9853395,9925500,9908604,9829605,9874311,9968098,9925925,9928288,9858790,9919043,9948473,9955604,9915563,9943502,9964699,9916743,9954058,9945072,9939073,9924840,9938593,9850299,9891833,9779348,9913482,9947450,9781411,9904958,9817825,9904426,9812064,9878504,9832594,9910899,9861761,9965063,9877488,9934519,9851146,9907918,9818220,9918629,9976271,9958094,9955456,9918666,9938148,9907125,9881422,9958779,9949207,9833202,9903414,9921729,9957723,9903964,9902739,9963954,9857945,9928005,9817987,9875113,9833094,9879271,9810234,9873496,9891874,9904474,9966204,9954594,9908685,9871555,9745919,9934074,9899405,9937623,9912782,9917135,9858024,9887453,9874937,9939049,9813907,9872600,9815822,9617213,9912236,9674981,9903483,9907775,9882222,9920055,9932290,9843630
SV-5322-1525,20.642,9901806,9952634,9920027,9956570,9919627,9905338,9934413,9929757,9930896,9904153,9901859,9965971,9929824,9957962,9886634,9901696,9969465,9924158,9936102,9986962,9942007,9951433,9992343,9961227,9916734,9932356,9814082,9877087,9959437,9869323,9906272,9966913,9902849,9915289,9905149,9934607,9867749,9912149,9884293,9902610,9901593,9934237,9906202,9919408,9924353,9901960,9903763,9905781,9961016,9951477,9959168,9916632,9968076,9905738,9908596,9952596,9965461,9921507,9917212,9953410,9959349,9906007,9904724,9955372,9917265,9940604,9888650,9904632,9912060,9920273,9910447,9910825,9911533,9917043,9932776,9950962,9924918,9885567,9718100,9909353,9903978,9917925,9920959,9929643,9932098,9902214,9947473,9932954,9909402,9895287,9868145,9900142,9922266,9826152,9901129,9926220,9902222,9906152,9911224,9837909
SV-6621-9916,20.442,9854673,9564831,9815716,9858383,9655245,9869367,9793595,9889314,9857333,9797657,9817493,9925563,9869395,9896142,9888623,9947956,9914122,9931557,9933820,9902216,9861321,9909805,9905564,9899838,9947197,9860954,9922863,9859754,9832341,9646529,9872025,9881276,9868847,9832644,9849442,9884305,9826235,9872897,9741506,9832159,9861761,9866420,9923430,9887190,9831625,9887661,9771171,9875802,9930508,9929422,9927616,9924306,9938148,9868311,9817193,9905193,9906542,9843014,9879268,9899366,9917073,9888641,9892814,9936491,9840774,9893808,9483940,9852406,9772074,9842824,9793176,9836167,9904980,9909502,9935789,9936432,9904626,9915927,9933234,9925834,9929126,9848982,9851458,9923389,9895061,9800738,9839919,9900446,9742899,9813263,9771871,9759866,9877131,9652305,9837570,9904937,9893333,9899200,9903701,9834096
SV-7345-2533,20.593,9886095,9914150,9946105,9916918,9894247,9895872,9884259,9931885,9919750,9897053,9903581,9976605,9906432,9933234,9856801,9909406,9919847,9972253,9940666,9958713,9947049,9932932,9915773,9943457,9941104,9949267,9953479,9902300,9856679,9764353,9931506,9943557,9928756,9900826,9935260,9949698,9872389,9914018,9871984,9875673,9854732,9950678,9913859,9916051,9875549,9948434,9912318,9905781,9988135,9964711,9933184,9955266,9958100,9898807,9790019,9913437,9967492,9874411,9958606,9953410,9939837,9920310,9914648,9972536,9909459,9929805,9790149,9875113,9883345,9911161,9771855,9912899,9950851,9849170,9952686,9918270,9928977,9894908,9868323,9967037,9958847,9921208,9965930,9931207,9927983,9907749,9922461,9906542,9490695,9891797,9886982,9766999,9904714,9610733,9915254,9927639,9902222,9937434,9935299,9826468
SV-7883-9383,20.674,9931506,9807578,9902642,9924471,9896362,9899659,9942129,9972328,9944271,9925452,9865702,9987239,9904483,9955489,9914478,9919043,9944656,9942656,9956640,9963059,9939485,9944495,9948953,9953150,9958455,9930477,9948575,9880239,9910762,9770779,9936914,9951342,9904468,9921487,9897621,9911133,9935034,9874766,9832594,9948197,9885192,9936292,9950229,9964741,9904831,9939226,9893071,9925053,9976271,9971327,9940608,9969499,9956105,9912669,9836956,9988662,9965461,9901883,9912038,9934774,9930081,9963220,9914648,9972536,9921044,9949604,9854389,9902361,9852835,9933940,9889125,9931563,9901703,9944695,9966204,9950962,9904951,9929939,9919614,9948496,9963420,9955679,9961842,9923389,9946502,9920664,9912456,9930922,9909402,9832460,9901632,9878744,9917251,9716553,9917608,9927639,9908888,9932221,9954860,9919908
SV-3382-9446,20.662,9909662,9943753,9921766,9926359,9883671,9823930,9967206,9934014,9979937,9914802,9845041,9923436,9884990,9972799,9703659,9909406,9958015,9935257,9979461,9958713,9974785,9951433,9905564,9972536,9932981,9932356,9830666,9886542,9964845,9796486,9895457,9980537,9909326,9863636,9933754,9921193,9812064,9829906,9810438,9908827,9864104,9946568,9910030,9959704,9836505,9834254,9875962,9916488,9974576,9977944,9944320,9943066,9926177,9879401,9836956,9940230,9934985,9880298,9863746,9927320,9936585,9963220,9918618,9926192,9857945,9956803,9913714,9822323,9739872,9902530,9891874,9879336,9929030,9967308,9902597,9822512,9757047,9960857,9926840,9868680,9907331,9892120,9790123,9878228,9937468,9930922,9763499,9701436,9733257,9908888,9906152,9938308,9809305,9825211,9928900,0,9917776,0,9811361,9454660
SV-2936-0849,20.533,9728986,9964476,9913073,9943353,9913282,9846648,9903549,9931885,9919750,9918352,9920798,9948957,9961013,9881305,9737470,9903623,9916030,9900110,9924691,9945675,9964699,9909805,9954058,9966074,9939073,9906050,9925567,9812480,9864791,9805055,9830569,9918256,9823510,9929752,9692863,9904426,9937354,9885981,9820285,9846663,9775070,9839704,9910030,9964741,9746217,9773480,9826775,0,9938983,9958094,9910913,9902399,9900239,9900194,9599802,9958779,9916700,9793956,9899965,9908684,9972357,9895790,9775704,9979402,9878239,9926205,9790149,9822888,9842067,9883826,9742004,9908751,9937745,9909502,9967894,9932800,9904626,9799159,9901706,9913473,9917695,9878529,9911420,9820200,9736625,9754612,9534767,9705404,9772282,0,9793152,9839518,9304610,9823446,9903518,9831111,9902676,9826963,9586193,9902895
SV-4019-0864,20.682,9929300,9952634,9966968,9939577,9959813,9954562,9947916,9946785,9971020,9948526,9919077,9948957,9959064,9975272,9928400,9942174,9973282,9959304,9988589,9978270,9954614,9976873,9961715,9980613,9975629,9971815,9964644,9951150,9964845,9937874,9922494,9974698,9935233,9952479,9959349,9966465,9955916,9966355,9963072,9970990,9943767,9938347,9959800,9961383,9975597,9966850,9920872,9929336,9955932,9991177,9957312,9961366,9944134,9961186,9923418,9969084,9963429,9933281,9912038,9968319,9970731,9955046,9946407,9955372,9973462,9973002,9914346,9938692,9924623,9936218,9942430,9956449,9927916,9964806,9952686,9958227,9961444,9948622,9905415,9967037,9942844,9981943,9935949,9932770,9956790,9926199,9944972,9912637,9835945,9856893,9958141,9921540,9977432,9939531,9943502,9968785,9953333,9947862,9974420,9927536
SV-6101-1286,20.585,9927336,9851983,9911335,9918806,9870981,9890193,9913194,9914857,9926437,9863329,9912190,9965971,9898635,9923343,9821002,9932536,9954198,9959304,9947512,9910908,9959657,9930619,9910668,9956381,9900487,9913566,9936732,9914907,9951325,9832904,9908074,9953289,9920660,9915289,9859981,9907780,9907192,9912149,9876907,9888106,9913308,9936292,9910030,9907656,9892630,9922651,9908041,9903640,9950847,9951477,9955456,9955266,9942138,9909897,9859189,9905193,9945144,9929356,9917212,9932910,9930081,9908050,9912663,9957088,9918826,9904607,9753747,9881925,9858219,9920273,9863539,9906677,9918086,9937154,9908752,9905557,9924918,9915927,9927670,9936135,9903978,9913000,9901880,9910881,9913580,9885608,9679839,9918732,9933888,9888307,9891167,9826438,9902206,9739229,9938794,9904937,9906666,9907890,9945832,9963768
SV-1259-9069,20.659,9948939,9884547,9918289,9935800,9911167,9918591,9905478,9906343,9926437,9921902,9836432,9948957,9945419,9906033,9938345,9944101,9959923,9951905,9929256,9965232,9944528,9925994,9920877,9969305,9953290,9934235,9936732,9927513,9910762,9871465,9915284,9941611,9818652,9907024,9873532,9912810,9916473,9865420,9901526,9900538,9908622,9921907,9900459,9912693,9851146,9928176,9927288,9910064,9966101,9953683,9920193,9912566,9920191,9902966,9888833,9931986,9951239,9939167,9901690,9929183,9928455,9920310,9872965,9977686,9911020,9911807,9873661,9841053,9843862,9842824,9897654,9906677,9911533,9952237,9937478,9938249,9912743,9922933,9816394,9909353,9917695,9916283,9871899,9906191,9880658,9900369,9757378,9725759,9872331,9721825,9924774,9754346,9912900,9913450,9900000,9920055,9905206,9845537,9922316,9909334
SV-5801-3375,20.678,9760408,9928952,9939151,9905589,9631979,9880726,9901620,9946785,9904146,9710685,9628099,9980859,9814814,9893669,9590294,9932536,9973282,9920458,9952076,9960886,9939485,9935245,9971924,9953150,9963444,9909808,9903237,9916482,9897241,9725792,9924297,9937718,9904468,9865702,9920204,9911133,9767981,9826168,9820285,9861168,9768041,9907521,9869831,9956346,9865788,9917127,9828913,9907922,9967796,9973533,9940608,9910532,9948124,9835042,9824604,9962901,9967492,9888147,9893066,9953410,9946341,9822231,9829297,9987984,9798626,9924406,9149892,9915985,9680545,9820045,9842217,9807133,9934469,9942182,9969584,9961859,9916801,9901914,9840504,9946435,9919981,9909717,9901880,9918699,9860082,9898523,0,9920763,0,9857681,0,9854563,0,9879943,9937570,9946666,9918317,9956364,9856979,9954096
SV-2566-1244,20.657,9956794,9967436,9949582,9926359,9945008,9859901,9903549,9974457,9913062,9934327,9901859,9982985,9941520,9940652,9719570,9930609,9975190,9950055,9968051,9978270,9964699,9951433,9941296,9975767,9973598,9958662,9912541,9877087,9929691,9770779,9882840,9929933,9910945,9927685,9915688,9963112,9935034,9826168,9884293,9898466,9925023,9954788,9927258,9969778,9885309,9681399,9901625,9946466,9988135,9982355,9936896,9985766,9958100,9919600,9782608,9931986,9947175,9915620,9925836,9929183,9938211,9912137,9801508,9958805,9931314,9924406,9882226,9725249,9829504,9945330,9795309,9744394,9917808,9824032,9923691,9954594,9912743,9771134,9909124,9932014,9510745,9934340,9940038,9951532,9792181,9675276,9797398,9668833,9757590,9523560,9828380,9719448,0,9512471,9635122,9909194,9875555,9850538,9807402,9919908
SV-7750-6016,20.46,9832796,9687699,9907858,9913141,9911167,9909125,9936342,9912728,9919750,9905928,9714187,9960229,9945419,9933234,9932378,9963377,9942675,9931557,9906435,9976097,9934442,9923681,9910668,9962843,9918765,9915445,9925567,9919634,9916170,9905741,9947728,9970805,9954663,9942148,9917193,9948021,9926578,9902803,9906450,9937836,9887535,9911631,9919601,9958025,9921913,9907918,9905902,9920770,9911190,9920599,9903489,9977633,9932162,9937621,9913537,9925803,9912637,9947017,9912038,9912411,9952845,9918267,9892814,9962238,9943802,9947804,9907922,9827429,9870782,9906605,9735607,9968892,9941022,9917043,9903683,9949819,9941152,9932274,9935089,9903172,9919981,9904793,9935949,9943714,9781893,9915129,9830715,9922561,0,9912236,9803476,9919125,9937777,9933958,9920252,9919908,9929378,9916765,9920535,0
SV-6679-5498,20.686,9927336,9905269,9918289,9924471,9723953,9912911,9878472,9946785,9926437,9921902,9924242,9972352,9955165,9903560,9743423,9905551,9935114,9951905,9947512,9919600,9964699,9923681,9951505,9957996,9916911,9911687,9905098,9905452,9918875,9760068,9926099,9955235,9860751,9933850,9726611,9916310,9830626,9827518,9798129,9811932,9924866,9946902,9941104,9916051,9850253,9900000,9855880,9905781,9933898,9958094,9907201,9957299,9958100,9904352,9956718,9930922,9907770,9934460,9901729,9931707,9928483,9936482,9948506,9912581,9927230,9725596,9841053,0,9904328,9850746,9917046,9921363,9959778,9966204,9907667,9922889,9780476,9775593,9901112,9951989,9890019,9952303,9928080,9913580,9714022,9904952,9904510,9830715,9834658,9902520,9914744,9924670,9900681,9900000,9906152,9914234,9881769,9911723,9924197,9937264
SV-6142-8549,20.654,9956794,9949674,9968706,9933912,9961928,9933737,9909336,9965942,9955416,9941427,9934573,9974478,9922027,9928288,9920445,9973014,9975190,9940806,9979461,9978270,9954614,9958371,9961715,9972536,9916734,9956783,9916263,9929089,9951325,9867180,9922494,9963020,9894753,9969008,9917193,9963112,9962877,9914018,9876907,9912971,9927366,9979449,9944486,9961383,9919472,9937384,9935842,9961456,9959322,9944861,9966592,9945099,9922186,9930690,9913537,9983511,9983746,9919544,9924111,9947819,9967479,9914180,9912663,9963954,9950046,9951403,9918629,9938692,9928212,9906605,9831556,9927416,9914809,9917043,9974653,9961859,9941152,9913591,9825667,9952616,9961133,9934340,9960479,9910881,9866255,9891143,9949974,9932954,9938785,9916230,9903725,9902520,9954864,9777021,9915254,9947502,9928888,9947862,9953355,9916094
SV-6050-5116,20.65,9943047,9931912,9953059,9928229,9951353,9950776,9932484,9951042,9948729,9916577,9900137,9953211,9949317,9929503,9850835,9920971,9950381,9979652,9967652,9978270,9931921,9935245,9969372,9957996,9951259,9964299,9914402,9902300,9932395,9841473,9915284,9933554,9901927,9935950,9920204,9937961,9941995,9943925,9896602,9929548,9925023,9913716,9908116,9971457,9880429,9922651,9927288,9937901,9954237,9949272,9966592,9920699,9938148,9930690,9913537,9917559,9955302,9882260,9934358,9923592,9959349,9937639,9908693,9989701,9951607,9982001,9687366,9904632,9868987,9931662,9923240,9919120,9934469,9959778,9949307,9978205,9949269,9926133,9922106,9944375,9951989,9922849,9944126,9935897,9913580,9937269,9939969,9910605,9921645,9945898,9907911,9873989,9959879,9799697,9917608,9933314,9904444,9953076,9941318,9912280
SV-6112-5764,20.638,9915553,9928952,9925243,9928247,9915397,9920484,9942129,9955300,9955416,9886403,9882920,9961718,9920077,9970326,9862768,9901696,9929389,9911209,9926973,9989135,9926878,9921369,9974476,9953150,9967506,9960541,9906959,9864481,9959437,9802913,9909877,9947450,9896373,9933884,9947305,9901073,9939675,9882242,9901526,9917115,9899250,9958898,9894716,9961383,9926793,9922651,9843883,9940042,9940677,9977944,9940608,9902399,9958100,9909897,9866600,9907254,9951239,9890109,9913763,9934774,9965853,9934613,9914648,9963954,9920387,9942404,9531049,9911444,9840272,9908883,9874200,9939858,9934469,9937154,9940858,9961859,9902597,9911256,9864614,9946435,9965706,9934340,9929136,9915572,9938271,9874538,9944972,9896383,9906953,9881326,9886982,9769377,9934804,9743008,9863465,9886492,9904444,9933958,9932290,9877955
SV-7509-2276,20.58,9866457,9816459,9747913,9667673,9631979,9880726,9899691,9904214,9948729,9712460,9931943,9666666,9903560,0,9905551,9925572,9913059,9938384,9954367,9959657,9956059,9931087,9946688,9829406,9879744,9914402,9927513,9943212,9779348,9296784,9935772,9880181,9931818,0,9879275,9728538,9863551,9798129,9871529,9887535,9913686,9950229,9946272,9917032,9920810,9681351,9903640,9949152,9936038,9955456,9888165,9962090,0,9824604,9915498,9912637,9913657,9827526,9910547,9933333,9926440,9791583,9950223,9773649,9938804,9342612,9829700,9502871,9872437,9891257,9734549,9911533,9934640,9940858,9945513,9866071,9670714,9799703,9884631,9693644,9894944,9888252,9901500,9860082,9677121,9922461,9876066,9419686,9657940,9820008,9669519,9924774,9765684,9599811,9811293,9915555,9921793,9941318,9830282,9844632
SV-4508-9618,20.659,9941084,9937833,9961752,9933912,9864636,9918591,9930555,9955300,9971020,9916577,9920798,9980859,9949317,9957962,9904534,9946029,9956106,9961154,9952076,9960886,9964699,9923681,9959162,9980613,9930950,9962420,9940454,9918058,9902650,9905741,9944124,9941611,9906088,9944214,9908160,9929577,9870069,9908411,9911373,9958557,9901593,9948623,9925344,9952988,9897510,9931860,9948674,9922912,9972881,9958094,9962880,9957299,9948124,9904352,9861660,9946413,9981714,9909733,9934460,9951546,9964227,9932570,9956331,9979402,9945363,9978401,9903640,9931880,9894113,9911161,9927505,9941932,9957404,9954751,9972963,9980021,9935064,9901914,9955489,9987639,9951989,9937623,9955028,9914008,9909465,9904059,9909954,9928890,9818805,9919720,9901632,9928673,9932296,9837490,9910546,9957434,9933333,9951338,9956364,9919908
SV-2436-6552,20.653,9901289,9910771,9901924,9926236,9919857,9909963,9914546,9919114,9920560,9921904,9927685,9942577,9901153,9900783,9900819,9965304,9906581,9917338,9923752,9930465,9974785,9935245,9935760,9956926,9941104,9911626,9901107,9903594,9907199,9927163,9910887,9906561,9903647,9929288,9909924,9902065,9972157,9917679,9823030,9922178,9900630,9918141,9908610,9907205,9917032,9909803,9902370,9903713,9959147,9977944,9925078,9962153,9954110,9935540,9861660,9900226,9906733,9815658,9902475,9917452,9934959,9902004,9900042,9917309,9900096,9904251,9939271,9902361,9911569,9863325,9872068,9917040,9910958,9916125,9914607,9923725,9916801,9926133,9936943,9910294,9903978,9927774,9920959,9917135,9944444,0,9917458,9908573,9669441,9858638,9901632,9705183,9744232,9482237,9670433,9795686,9906666,9911366,0,9915254
SV-4983-4218,20.545,9925373,9925991,9954798,9920694,9902707,9937523,9903549,9957428,9957646,9886403,9803719,9965971,9900584,9900783,9884645,9888203,9910828,9927857,9974897,9950021,9922335,9969935,9911670,9959612,9912672,9958662,9921845,9910179,9926987,9815766,9929704,9968859,9956282,9909090,9916245,9937678,9897911,9919626,9906450,9921259,9917595,9944512,9957886,9951309,9907271,9911764,9910179,9901421,9988135,9927216,9909305,9916632,9918783,9865539,9886363,9916099,9959366,9919544,9905139,9951546,9943089,9955046,9924573,9928335,9953168,9980201,9867237,9904632,9931834,9931662,9918976,9952301,9747706,9891905,9903683,9952778,9949269,9829518,9751483,9962917,9945130,9954038,9920959,9717010,9938271,9946494,9899949,9880130,9750244,9732984,9926747,9845458,9944834,9856386,9865819,9924801,9911111,9968717,9959374,9961861
SV-3029-0988,20.651,9921445,9946714,9942628,9920694,9932318,9918591,9920910,9970200,9953187,9911253,9912190,9976605,9951267,9972799,9904534,9946029,9973282,9955604,9968051,9950021,9964699,9953746,9961715,9975767,9975629,9968057,9940454,9921210,9910762,9858611,9936914,9964966,9949805,9940082,9966877,9934607,9925754,9906542,9899064,9917115,9948453,9967118,9944486,9951309,9902391,9911602,9903763,9912205,9977966,9955888,9966592,9945099,9980047,9916828,9893774,9967023,9949207,9895996,9912038,9940365,9959349,9916223,9902739,9969104,9946924,9953203,9779443,9909173,9897702,9904328,9897654,9944006,9911533,9949723,9974653,9954594,9908685,9911256,9949925,9936135,9942844,9937623,9931861,9912445,9903292,9902214,9937468,9959366,9911851,9907504,9859773,9912030,9917251,9731670,9929378,9947502,9951111,9940910,9953355,9900839
SV-3595-9581,20.582,9903770,9920071,9953059,9922583,9945008,9876940,9911265,9934014,9915292,9870429,9796831,9959591,9914230,9881305,9878679,9928681,9963740,9935257,9974897,9980443,9959657,9925994,9849412,9959612,9914703,9928598,9914402,9839268,9872904,9762210,9908074,9927987,9904468,9876033,9911171,9882629,9967517,9856074,9896602,9823870,9629803,9940402,9908116,9929482,9841386,9813996,9908041,9920770,9966101,9929422,9938752,9945099,9902234,9900194,9792490,9989694,9916700,9888147,9929285,9925456,9944715,9883530,9918618,9960521,9900093,9928005,9901498,9768392,0,9779043,9793176,9815429,9931192,9932126,9952686,9934616,9914772,9939280,9916543,9921714,9705075,9901510,9931861,9907754,9833333,9835793,9877835,9899539,9888254,9816950,9576719,9724576,9924801,9828888,9935696,9926271,9790236,9931144,9826099,9916352
